time_h,RFU,compound
2.200027778,297,Media_control
2.200027778,284,Media_control
2.216694444,978,carboxylate
2.216694444,831,carboxylate
2.216694444,795,carboxylate
2.216694444,1001,phenylester
2.216694444,930,phenylester
2.216694444,881,phenylester
2.216694444,515,methylester
2.216694444,483,methylester
2.216694444,462,methylester
2.216694444,616,metronidazole_ester
2.216694444,556,metronidazole_ester
2.216694444,550,metronidazole_ester
2.216694444,548,sulfurylester
2.216694444,507,sulfurylester
2.216694444,495,sulfurylester
2.216694444,824,none
2.216694444,782,none
2.216694444,811,none
2.216694444,315,Media_control
2.216694444,304,Media_control
2.216694444,284,Media_control
2.233361111,1004,carboxylate
2.233361111,824,carboxylate
2.233361111,814,carboxylate
2.233361111,1012,phenylester
2.233361111,927,phenylester
2.233361111,899,phenylester
2.233361111,519,methylester
2.233361111,488,methylester
2.233361111,464,methylester
2.233361111,623,metronidazole_ester
2.233361111,568,metronidazole_ester
2.233361111,561,metronidazole_ester
2.233361111,547,sulfurylester
2.233361111,512,sulfurylester
2.233361111,496,sulfurylester
2.233361111,839,none
2.233361111,795,none
2.233361111,827,none
2.233361111,313,Media_control
2.233361111,300,Media_control
2.233361111,283,Media_control
2.250027778,1016,carboxylate
2.250027778,834,carboxylate
2.250027778,834,carboxylate
2.250027778,1032,phenylester
2.250027778,953,phenylester
2.250027778,912,phenylester
2.250027778,531,methylester
2.250027778,489,methylester
2.250027778,458,methylester
2.250027778,627,metronidazole_ester
2.250027778,565,metronidazole_ester
2.250027778,560,metronidazole_ester
2.250027778,551,sulfurylester
2.250027778,508,sulfurylester
2.250027778,500,sulfurylester
2.250027778,853,none
2.250027778,809,none
2.250027778,835,none
2.250027778,312,Media_control
2.250027778,301,Media_control
2.250027778,292,Media_control
2.266694444,1029,carboxylate
2.266694444,898,carboxylate
2.266694444,837,carboxylate
2.266694444,1048,phenylester
2.266694444,950,phenylester
2.266694444,924,phenylester
2.266694444,522,methylester
2.266694444,484,methylester
2.266694444,467,methylester
2.266694444,631,metronidazole_ester
2.266694444,572,metronidazole_ester
2.266694444,561,metronidazole_ester
2.266694444,544,sulfurylester
2.266694444,507,sulfurylester
2.266694444,505,sulfurylester
2.266694444,856,none
2.266694444,828,none
2.266694444,850,none
2.266694444,316,Media_control
2.266694444,307,Media_control
2.266694444,284,Media_control
2.283361111,1045,carboxylate
2.283361111,910,carboxylate
2.283361111,847,carboxylate
2.283361111,1053,phenylester
2.283361111,967,phenylester
2.283361111,924,phenylester
2.283361111,525,methylester
2.283361111,491,methylester
2.283361111,468,methylester
2.283361111,659,metronidazole_ester
2.283361111,574,metronidazole_ester
2.283361111,567,metronidazole_ester
2.283361111,549,sulfurylester
2.283361111,517,sulfurylester
2.283361111,498,sulfurylester
2.283361111,889,none
2.283361111,830,none
2.283361111,863,none
2.283361111,319,Media_control
2.283361111,310,Media_control
2.283361111,289,Media_control
2.300027778,1059,carboxylate
2.300027778,901,carboxylate
2.300027778,876,carboxylate
2.300027778,1056,phenylester
2.300027778,971,phenylester
2.300027778,939,phenylester
2.300027778,532,methylester
2.300027778,486,methylester
2.300027778,475,methylester
2.300027778,649,metronidazole_ester
2.300027778,586,metronidazole_ester
2.300027778,581,metronidazole_ester
2.300027778,559,sulfurylester
2.300027778,515,sulfurylester
2.300027778,508,sulfurylester
2.300027778,898,none
2.300027778,839,none
2.300027778,883,none
2.300027778,324,Media_control
2.300027778,308,Media_control
2.300027778,288,Media_control
2.316694444,1079,carboxylate
2.316694444,916,carboxylate
2.316694444,882,carboxylate
2.316694444,1071,phenylester
2.316694444,1004,phenylester
2.316694444,972,phenylester
2.316694444,546,methylester
2.316694444,494,methylester
2.316694444,476,methylester
2.316694444,659,metronidazole_ester
2.316694444,586,metronidazole_ester
2.316694444,586,metronidazole_ester
2.316694444,557,sulfurylester
2.316694444,521,sulfurylester
2.316694444,516,sulfurylester
2.316694444,917,none
2.316694444,868,none
2.316694444,910,none
2.316694444,310,Media_control
2.316694444,309,Media_control
2.316694444,275,Media_control
2.333361111,1099,carboxylate
2.333361111,939,carboxylate
2.333361111,899,carboxylate
2.333361111,1100,phenylester
2.333361111,1001,phenylester
2.333361111,982,phenylester
2.333361111,535,methylester
2.333361111,494,methylester
2.333361111,488,methylester
2.333361111,664,metronidazole_ester
2.333361111,591,metronidazole_ester
2.333361111,587,metronidazole_ester
2.333361111,562,sulfurylester
2.333361111,529,sulfurylester
2.333361111,524,sulfurylester
2.333361111,936,none
2.333361111,885,none
2.333361111,909,none
2.333361111,323,Media_control
2.333361111,297,Media_control
2.333361111,286,Media_control
2.350027778,1135,carboxylate
2.350027778,964,carboxylate
2.350027778,913,carboxylate
2.350027778,1114,phenylester
2.350027778,1006,phenylester
2.350027778,973,phenylester
2.350027778,550,methylester
2.350027778,509,methylester
2.350027778,488,methylester
2.350027778,679,metronidazole_ester
2.350027778,614,metronidazole_ester
2.350027778,601,metronidazole_ester
2.350027778,564,sulfurylester
2.350027778,528,sulfurylester
2.350027778,509,sulfurylester
2.350027778,971,none
2.350027778,913,none
2.350027778,938,none
2.350027778,311,Media_control
2.350027778,305,Media_control
2.350027778,286,Media_control
2.366694444,1163,carboxylate
2.366694444,981,carboxylate
2.366694444,936,carboxylate
2.366694444,1130,phenylester
2.366694444,1035,phenylester
2.366694444,987,phenylester
2.366694444,543,methylester
2.366694444,505,methylester
2.366694444,481,methylester
2.366694444,675,metronidazole_ester
2.366694444,607,metronidazole_ester
2.366694444,614,metronidazole_ester
2.366694444,575,sulfurylester
2.366694444,535,sulfurylester
2.366694444,513,sulfurylester
2.366694444,968,none
2.366694444,932,none
2.366694444,949,none
2.366694444,315,Media_control
2.366694444,302,Media_control
2.366694444,284,Media_control
2.383361111,1182,carboxylate
2.383361111,1007,carboxylate
2.383361111,940,carboxylate
2.383361111,1148,phenylester
2.383361111,1046,phenylester
2.383361111,1011,phenylester
2.383361111,555,methylester
2.383361111,509,methylester
2.383361111,489,methylester
2.383361111,692,metronidazole_ester
2.383361111,607,metronidazole_ester
2.383361111,609,metronidazole_ester
2.383361111,571,sulfurylester
2.383361111,549,sulfurylester
2.383361111,524,sulfurylester
2.383361111,985,none
2.383361111,952,none
2.383361111,973,none
2.383361111,319,Media_control
2.383361111,312,Media_control
2.383361111,290,Media_control
2.400027778,1208,carboxylate
2.400027778,1016,carboxylate
2.400027778,969,carboxylate
2.400027778,1168,phenylester
2.400027778,1041,phenylester
2.400027778,1008,phenylester
2.400027778,557,methylester
2.400027778,497,methylester
2.400027778,491,methylester
2.400027778,700,metronidazole_ester
2.400027778,637,metronidazole_ester
2.400027778,616,metronidazole_ester
2.400027778,584,sulfurylester
2.400027778,541,sulfurylester
2.400027778,529,sulfurylester
2.400027778,1012,none
2.400027778,959,none
2.400027778,979,none
2.400027778,321,Media_control
2.400027778,305,Media_control
2.400027778,286,Media_control
2.416694444,1242,carboxylate
2.416694444,1035,carboxylate
2.416694444,997,carboxylate
2.416694444,1196,phenylester
2.416694444,1071,phenylester
2.416694444,1050,phenylester
2.416694444,560,methylester
2.416694444,517,methylester
2.416694444,499,methylester
2.416694444,703,metronidazole_ester
2.416694444,633,metronidazole_ester
2.416694444,620,metronidazole_ester
2.416694444,581,sulfurylester
2.416694444,544,sulfurylester
2.416694444,532,sulfurylester
2.416694444,1034,none
2.416694444,987,none
2.416694444,1023,none
2.416694444,316,Media_control
2.416694444,307,Media_control
2.416694444,284,Media_control
2.433361111,1256,carboxylate
2.433361111,1067,carboxylate
2.433361111,1017,carboxylate
2.433361111,1216,phenylester
2.433361111,1090,phenylester
2.433361111,1052,phenylester
2.433361111,562,methylester
2.433361111,519,methylester
2.433361111,506,methylester
2.433361111,722,metronidazole_ester
2.433361111,635,metronidazole_ester
2.433361111,637,metronidazole_ester
2.433361111,599,sulfurylester
2.433361111,557,sulfurylester
2.433361111,530,sulfurylester
2.433361111,1055,none
2.433361111,997,none
2.433361111,1023,none
2.433361111,310,Media_control
2.433361111,307,Media_control
2.433361111,285,Media_control
2.450027778,1296,carboxylate
2.450027778,1091,carboxylate
2.450027778,1025,carboxylate
2.450027778,1224,phenylester
2.450027778,1097,phenylester
2.450027778,1065,phenylester
2.450027778,569,methylester
2.450027778,532,methylester
2.450027778,505,methylester
2.450027778,742,metronidazole_ester
2.450027778,647,metronidazole_ester
2.450027778,643,metronidazole_ester
2.450027778,605,sulfurylester
2.450027778,554,sulfurylester
2.450027778,549,sulfurylester
2.450027778,1083,none
2.450027778,1026,none
2.450027778,1051,none
2.450027778,323,Media_control
2.450027778,302,Media_control
2.450027778,283,Media_control
2.466694444,1308,carboxylate
2.466694444,1102,carboxylate
2.466694444,1066,carboxylate
2.466694444,1233,phenylester
2.466694444,1127,phenylester
2.466694444,1078,phenylester
2.466694444,579,methylester
2.466694444,532,methylester
2.466694444,512,methylester
2.466694444,734,metronidazole_ester
2.466694444,653,metronidazole_ester
2.466694444,655,metronidazole_ester
2.466694444,592,sulfurylester
2.466694444,556,sulfurylester
2.466694444,550,sulfurylester
2.466694444,1098,none
2.466694444,1052,none
2.466694444,1078,none
2.466694444,315,Media_control
2.466694444,309,Media_control
2.466694444,290,Media_control
2.483361111,1355,carboxylate
2.483361111,1139,carboxylate
2.483361111,1087,carboxylate
2.483361111,1293,phenylester
2.483361111,1140,phenylester
2.483361111,1106,phenylester
2.483361111,572,methylester
2.483361111,524,methylester
2.483361111,505,methylester
2.483361111,760,metronidazole_ester
2.483361111,645,metronidazole_ester
2.483361111,663,metronidazole_ester
2.483361111,595,sulfurylester
2.483361111,571,sulfurylester
2.483361111,555,sulfurylester
2.483361111,1132,none
2.483361111,1087,none
2.483361111,1095,none
2.483361111,320,Media_control
2.483361111,308,Media_control
2.483361111,285,Media_control
2.500027778,1366,carboxylate
2.500027778,1159,carboxylate
2.500027778,1088,carboxylate
2.500027778,1309,phenylester
2.500027778,1163,phenylester
2.500027778,1117,phenylester
2.500027778,578,methylester
2.500027778,534,methylester
2.500027778,519,methylester
2.500027778,746,metronidazole_ester
2.500027778,677,metronidazole_ester
2.500027778,663,metronidazole_ester
2.500027778,607,sulfurylester
2.500027778,574,sulfurylester
2.500027778,551,sulfurylester
2.500027778,1146,none
2.500027778,1076,none
2.500027778,1097,none
2.500027778,322,Media_control
2.500027778,308,Media_control
2.500027778,280,Media_control
2.516694444,1412,carboxylate
2.516694444,1193,carboxylate
2.516694444,1136,carboxylate
2.516694444,1327,phenylester
2.516694444,1188,phenylester
2.516694444,1150,phenylester
2.516694444,581,methylester
2.516694444,524,methylester
2.516694444,521,methylester
2.516694444,769,metronidazole_ester
2.516694444,672,metronidazole_ester
2.516694444,672,metronidazole_ester
2.516694444,616,sulfurylester
2.516694444,563,sulfurylester
2.516694444,552,sulfurylester
2.516694444,1174,none
2.516694444,1103,none
2.516694444,1122,none
2.516694444,321,Media_control
2.516694444,305,Media_control
2.516694444,288,Media_control
2.533361111,1438,carboxylate
2.533361111,1193,carboxylate
2.533361111,1135,carboxylate
2.533361111,1367,phenylester
2.533361111,1200,phenylester
2.533361111,1144,phenylester
2.533361111,598,methylester
2.533361111,538,methylester
2.533361111,523,methylester
2.533361111,779,metronidazole_ester
2.533361111,673,metronidazole_ester
2.533361111,697,metronidazole_ester
2.533361111,631,sulfurylester
2.533361111,578,sulfurylester
2.533361111,567,sulfurylester
2.533361111,1175,none
2.533361111,1111,none
2.533361111,1176,none
2.533361111,321,Media_control
2.533361111,302,Media_control
2.533361111,278,Media_control
2.550027778,1480,carboxylate
2.550027778,1245,carboxylate
2.550027778,1169,carboxylate
2.550027778,1395,phenylester
2.550027778,1241,phenylester
2.550027778,1172,phenylester
2.550027778,605,methylester
2.550027778,546,methylester
2.550027778,519,methylester
2.550027778,794,metronidazole_ester
2.550027778,692,metronidazole_ester
2.550027778,693,metronidazole_ester
2.550027778,630,sulfurylester
2.550027778,585,sulfurylester
2.550027778,570,sulfurylester
2.550027778,1197,none
2.550027778,1158,none
2.550027778,1189,none
2.550027778,316,Media_control
2.550027778,311,Media_control
2.550027778,289,Media_control
2.566694444,1518,carboxylate
2.566694444,1264,carboxylate
2.566694444,1201,carboxylate
2.566694444,1414,phenylester
2.566694444,1256,phenylester
2.566694444,1191,phenylester
2.566694444,602,methylester
2.566694444,538,methylester
2.566694444,534,methylester
2.566694444,796,metronidazole_ester
2.566694444,700,metronidazole_ester
2.566694444,698,metronidazole_ester
2.566694444,625,sulfurylester
2.566694444,593,sulfurylester
2.566694444,561,sulfurylester
2.566694444,1226,none
2.566694444,1170,none
2.566694444,1202,none
2.566694444,316,Media_control
2.566694444,304,Media_control
2.566694444,288,Media_control
2.583361111,1537,carboxylate
2.583361111,1315,carboxylate
2.583361111,1234,carboxylate
2.583361111,1446,phenylester
2.583361111,1278,phenylester
2.583361111,1234,phenylester
2.583361111,609,methylester
2.583361111,566,methylester
2.583361111,543,methylester
2.583361111,799,metronidazole_ester
2.583361111,711,metronidazole_ester
2.583361111,702,metronidazole_ester
2.583361111,640,sulfurylester
2.583361111,598,sulfurylester
2.583361111,578,sulfurylester
2.583361111,1264,none
2.583361111,1216,none
2.583361111,1222,none
2.583361111,317,Media_control
2.583361111,309,Media_control
2.583361111,294,Media_control
2.600027778,1588,carboxylate
2.600027778,1350,carboxylate
2.600027778,1263,carboxylate
2.600027778,1485,phenylester
2.600027778,1314,phenylester
2.600027778,1242,phenylester
2.600027778,604,methylester
2.600027778,544,methylester
2.600027778,539,methylester
2.600027778,827,metronidazole_ester
2.600027778,734,metronidazole_ester
2.600027778,710,metronidazole_ester
2.600027778,658,sulfurylester
2.600027778,605,sulfurylester
2.600027778,571,sulfurylester
2.600027778,1292,none
2.600027778,1237,none
2.600027778,1262,none
2.600027778,316,Media_control
2.600027778,305,Media_control
2.600027778,285,Media_control
2.616694444,1641,carboxylate
2.616694444,1365,carboxylate
2.616694444,1284,carboxylate
2.616694444,1531,phenylester
2.616694444,1338,phenylester
2.616694444,1296,phenylester
2.616694444,617,methylester
2.616694444,564,methylester
2.616694444,535,methylester
2.616694444,826,metronidazole_ester
2.616694444,735,metronidazole_ester
2.616694444,736,metronidazole_ester
2.616694444,663,sulfurylester
2.616694444,620,sulfurylester
2.616694444,586,sulfurylester
2.616694444,1315,none
2.616694444,1268,none
2.616694444,1283,none
2.616694444,317,Media_control
2.616694444,309,Media_control
2.616694444,295,Media_control
2.633361111,1672,carboxylate
2.633361111,1406,carboxylate
2.633361111,1330,carboxylate
2.633361111,1554,phenylester
2.633361111,1373,phenylester
2.633361111,1315,phenylester
2.633361111,616,methylester
2.633361111,561,methylester
